"Color Purple, The",2
Contact,2
"Cool Hand Luke",2
"Crocodile Dundee",2
"Crossing Delancey",2
"Crouching Tiger, Hidden Dragon",2
"Dances With Wolves",2
"Dark Crystal, The",2
"Dead Man Walking",2
"Dead Poets Society",2
"Dead Poets Society",2
"Dirty Dancing",2
"Divine Secrets of the Ya-Ya Sisterhood",2
"Doc Hollywood",2
"Doctor Zhivago",2
"Don Juan DeMarco",2
"Dr. Seuss' How The Grinch Stole Christmas",2
Dragonfly,2
Dragonheart,2
"Driving Miss Daisy",2
"E.T. the Extra-Terrestrial",2
"Easy Rider",2
"Edward Scissorhands",2
"English Patient",2
"Erin Brockovich",2
"Fantasia 2000",2
"Father of the Bride",2
"Field of Dreams",2
"Finding Forrester",2
"First Wives Club",2
"Fish Called Wanda",2
Flashdance,2
"Fly Away Home",2
"Forever Young",2
"Forrest Gump",2
"Four Weddings and a Funeral",2
"Free Willy",2
"French Kiss",2
Frequency,2
"Fried Green Tomatoes",2
"Fugitive, The",2
"Full Monty, The",2
Gandhi,2
"George of the Jungle",2
Ghost,2
Ghostbusters,2
"Girl, Interrupted",2
"god father",2
"Godfather, The",2
"Gone with the Wind",2
"Good Will Hunting",2
"Goodmorning Vietnam",2
Goonies,2
Grease,2
"Hannah and Her Sisters",2
"Harriet the Spy",2
"Harry Potter and the Chamber of Secrets",2
"Harry Potter and the Sorcerer's Stone",2
"Hearts in Atlantis",2
Highlander,2
Heat,2
"Grosse Pointe Blank",2
"High Fidelity",2
Clerks,2
Mallrats,2
"Matrix, The",2
Payback,2
Gladiator,2
Braveheart,2
"Empire Records",2
"Saving Private Ryan",2
Bandits,2
"Thomas Crown Affair, The",2
"Tin Cup",2
Caddyshack,2
"So I Married an Axe Murderer",2
"Strange Brew",2
"Last Man Standing",2
"Ferris Bueller's Day Off",2
Tombstone,2
"Pushing Tin",2
"Saint, The",2
"A Christmas Story",2
"A Fistful Of Dollars",2
"A View To A Kill",2
"Arsenic and Old Lace",2
"Apollo 13",2
Batman,2
"Bridge on the River Kwai, The",2
"Chitty Chitty Bang Bang",2
"Empire Strikes Back, The",2
"From Russia With Love",2
Ghostbusters,2
"Guns of Navarone",2
"Hang 'em High",2
"Harry Potter and the Sorcerer's Stone",2
"Home Alone",2
"Indiana Jones and the Raiders of the Lost Ark",2
"James Bond Movies",2
"Jurassic Park",2
"Last Starfighter, The",2
"Licence To Kill",2
"Lost in Space",2
"Mad Max",2
"Magnum Force",2
"Man From Snowy River,The",2
"Mary Poppins",2
"Mask of Zorro",2
Maverick,2
"Men in Black",2
"Mission: Impossible",2
"Monsters Inc.",2
"Mummy, The",2
"Outlaw Josie Wales, The",2
"Princess Bride, The",2
"Return of the Jedi",2
"Robin Hood",2
"Shadow, The",2
Shrek,2
"Sleepless in Seattle",2
Sneakers,2
"Star Wars",2
"Star Trek: First Contact",2
"Star Trek: The Wrath of Khan",2
"Star Trek Generations",2
"Stuart Little",2
"Swiss Family Robinson, The",2
"The Cowboys",2
"The Hunt for Red October",2
"Uncle Buck",2
Westworld,2
"Young Sherlock Holmes",2
"Moulin Rouge",2
"Knight's Tale, A",2
"Gone In Sixty Seconds",2
"Star Wars Episode I: The Phantom Menace",2
"Star Wars Episode II: Attack of the Clones",2
"Star Wars Episode V: Empire Strikes Back",2
"Star Wars Episode VI: Return of the Jedi",2
"Star Wars",2
"Monsters Inc.",2
"Bug's Life, A",2
"Harold and Maude",2
"Blade Runner",2
"Death Race 2000",2
"Dark Star",2
Hardware,2
